,id,prod,cat,video_id,aspect,negative,neutral,positive
0,42,Earphone,Apple,JdTBIHX-r0M,comfort,0.26650393,0.10742853,0.6260676
0,42,Earphone,Apple,JdTBIHX-r0M,technology,0.2742085,0.10958082,0.6162107
0,42,Earphone,Apple,JdTBIHX-r0M,design,0.26640704,0.10784503,0.6257479
0,42,Earphone,Apple,JdTBIHX-r0M,noise cancellation,0.27326858,0.10952268,0.6172087
0,43,Earphone,Apple,JdTBIHX-r0M,features,0.007920089,0.12725194,0.86482793
0,43,Earphone,Apple,JdTBIHX-r0M,wireless,0.008115766,0.12455018,0.86733407
0,43,Earphone,Apple,JdTBIHX-r0M,sound quality,0.007977166,0.10783018,0.88419265
0,43,Earphone,Apple,JdTBIHX-r0M,comfort,0.00745856,0.094569184,0.8979722
0,43,Earphone,Apple,JdTBIHX-r0M,technology,0.007970368,0.09693232,0.8950974
0,43,Earphone,Apple,JdTBIHX-r0M,design,0.008085786,0.10522,0.88669425
0,43,Earphone,Apple,JdTBIHX-r0M,noise cancellation,0.007918417,0.10269111,0.88939047
0,44,Earphone,Apple,JdTBIHX-r0M,features,0.37535167,0.3718543,0.25279415
0,44,Earphone,Apple,JdTBIHX-r0M,wireless,0.33391842,0.32644266,0.33963883
0,44,Earphone,Apple,JdTBIHX-r0M,sound quality,0.3701953,0.37187815,0.25792655
0,44,Earphone,Apple,JdTBIHX-r0M,comfort,0.37473392,0.35013714,0.27512896
0,44,Earphone,Apple,JdTBIHX-r0M,technology,0.38193965,0.359481,0.25857928
0,44,Earphone,Apple,JdTBIHX-r0M,design,0.38721228,0.3503492,0.26243854
0,44,Earphone,Apple,JdTBIHX-r0M,noise cancellation,0.38406292,0.34629753,0.2696395
0,45,Earphone,Apple,-8oT3dE0hik,features,0.0029768758,0.95168775,0.045335256
0,45,Earphone,Apple,-8oT3dE0hik,wireless,0.00601467,0.9879531,0.006032219
0,45,Earphone,Apple,-8oT3dE0hik,sound quality,0.034420226,0.33748782,0.628092
0,45,Earphone,Apple,-8oT3dE0hik,comfort,0.003140489,0.035083145,0.9617764
0,45,Earphone,Apple,-8oT3dE0hik,technology,0.022768557,0.3029749,0.6742565
0,45,Earphone,Apple,-8oT3dE0hik,design,0.016879225,0.3611117,0.6220091
0,45,Earphone,Apple,-8oT3dE0hik,noise cancellation,0.030356755,0.519053,0.4505903
0,46,Earphone,Competitor,PEFUuP3eWCc,features,0.0426817,0.061529107,0.8957892
0,46,Earphone,Competitor,PEFUuP3eWCc,wireless,0.048896387,0.07525319,0.87585044
0,46,Earphone,Competitor,PEFUuP3eWCc,sound quality,0.046875168,0.062304754,0.8908201
0,46,Earphone,Competitor,PEFUuP3eWCc,comfort,0.048197523,0.06277785,0.8890246
0,46,Earphone,Competitor,PEFUuP3eWCc,technology,0.0520458,0.067794606,0.88015956
0,46,Earphone,Competitor,PEFUuP3eWCc,design,0.05097691,0.0665903,0.88243276
0,46,Earphone,Competitor,PEFUuP3eWCc,noise cancellation,0.054569483,0.06834549,0.87708503
0,47,Earphone,Competitor,PEFUuP3eWCc,features,0.060479295,0.15706293,0.7824578
0,47,Earphone,Competitor,PEFUuP3eWCc,wireless,0.06245201,0.22244863,0.7150994
0,47,Earphone,Competitor,PEFUuP3eWCc,sound quality,0.067880005,0.112337485,0.8197825
0,47,Earphone,Competitor,PEFUuP3eWCc,comfort,0.079566166,0.12309562,0.7973382
0,47,Earphone,Competitor,PEFUuP3eWCc,technology,0.07143738,0.119228646,0.809334
0,47,Earphone,Competitor,PEFUuP3eWCc,design,0.07438144,0.12178112,0.8038374
0,47,Earphone,Competitor,PEFUuP3eWCc,noise cancellation,0.06424152,0.09964992,0.83610857
0,48,Earphone,Competitor,PEFUuP3eWCc,features,0.76363266,0.07441323,0.16195413
0,48,Earphone,Competitor,PEFUuP3eWCc,wireless,0.76493907,0.074301824,0.16075903
0,48,Earphone,Competitor,PEFUuP3eWCc,sound quality,0.7575439,0.07490596,0.16755007
0,48,Earphone,Competitor,PEFUuP3eWCc,comfort,0.7640644,0.07347548,0.16246016
0,48,Earphone,Competitor,PEFUuP3eWCc,technology,0.76381916,0.07447791,0.16170292
0,48,Earphone,Competitor,PEFUuP3eWCc,design,0.7624812,0.07480806,0.16271067
0,48,Earphone,Competitor,PEFUuP3eWCc,noise cancellation,0.7484432,0.08106496,0.17049187
0,49,Earphone,Competitor,PEFUuP3eWCc,features,0.04283949,0.050478,0.90668243
0,49,Earphone,Competitor,PEFUuP3eWCc,wireless,0.05006512,0.057142597,0.8927922
0,49,Earphone,Competitor,PEFUuP3eWCc,sound quality,0.05640756,0.060697302,0.8828951
0,49,Earphone,Competitor,PEFUuP3eWCc,comfort,0.051849645,0.05912125,0.8890291
0,49,Earphone,Competitor,PEFUuP3eWCc,technology,0.049778257,0.056334894,0.89388686
0,49,Earphone,Competitor,PEFUuP3eWCc,design,0.050933465,0.05809345,0.8909731
0,49,Earphone,Competitor,PEFUuP3eWCc,noise cancellation,0.058664158,0.095799826,0.845536
0,50,Earphone,Competitor,PEFUuP3eWCc,features,0.019262807,0.057609618,0.9231276
0,50,Earphone,Competitor,PEFUuP3eWCc,wireless,0.025776315,0.0850529,0.88917077
0,50,Earphone,Competitor,PEFUuP3eWCc,sound quality,0.022940883,0.07678007,0.900279
0,50,Earphone,Competitor,PEFUuP3eWCc,comfort,0.023689732,0.071068555,0.9052417
0,50,Earphone,Competitor,PEFUuP3eWCc,technology,0.024977399,0.077635795,0.8973867
0,50,Earphone,Competitor,PEFUuP3eWCc,design,0.024285339,0.07878401,0.8969306
0,50,Earphone,Competitor,PEFUuP3eWCc,noise cancellation,0.02110548,0.07799035,0.9009042
0,51,Earphone,Competitor,6CsJZxfZsL0,features,0.14682713,0.1918937,0.6612792
0,51,Earphone,Competitor,6CsJZxfZsL0,wireless,0.13234067,0.18416296,0.6834964
0,51,Earphone,Competitor,6CsJZxfZsL0,sound quality,0.16293558,0.19062932,0.6464351
0,51,Earphone,Competitor,6CsJZxfZsL0,comfort,0.13428015,0.15931053,0.70640934
0,51,Earphone,Competitor,6CsJZxfZsL0,technology,0.13939142,0.17939553,0.681213
0,51,Earphone,Competitor,6CsJZxfZsL0,design,0.1974299,0.16297363,0.63959646
0,51,Earphone,Competitor,6CsJZxfZsL0,noise cancellation,0.14336388,0.18687302,0.6697631
0,52,Earphone,Competitor,6CsJZxfZsL0,features,0.07283173,0.11146747,0.81570077
0,52,Earphone,Competitor,6CsJZxfZsL0,wireless,0.078770794,0.11977241,0.8014568
0,52,Earphone,Competitor,6CsJZxfZsL0,sound quality,0.058245465,0.08494495,0.8568096
0,52,Earphone,Competitor,6CsJZxfZsL0,comfort,0.06622358,0.09803231,0.83574414
0,52,Earphone,Competitor,6CsJZxfZsL0,technology,0.074607246,0.11412645,0.8112663
0,52,Earphone,Competitor,6CsJZxfZsL0,design,0.09066855,0.116653316,0.7926781
0,52,Earphone,Competitor,6CsJZxfZsL0,noise cancellation,0.0720067,0.10879225,0.81920105
0,53,Earphone,Competitor,6CsJZxfZsL0,features,0.045395844,0.036275327,0.9183288
0,53,Earphone,Competitor,6CsJZxfZsL0,wireless,0.04369463,0.03391815,0.9223872
0,53,Earphone,Competitor,6CsJZxfZsL0,sound quality,0.042802416,0.034964226,0.92223334
0,53,Earphone,Competitor,6CsJZxfZsL0,comfort,0.044908464,0.035645798,0.9194457
0,53,Earphone,Competitor,6CsJZxfZsL0,technology,0.045468587,0.035961114,0.9185703
0,53,Earphone,Competitor,6CsJZxfZsL0,design,0.04578238,0.035876103,0.9183415
0,53,Earphone,Competitor,6CsJZxfZsL0,noise cancellation,0.041565914,0.032497406,0.9259367
0,54,Earphone,Competitor,6CsJZxfZsL0,features,0.4154235,0.09047781,0.49409857
0,54,Earphone,Competitor,6CsJZxfZsL0,wireless,0.40064195,0.08704181,0.51231617
0,54,Earphone,Competitor,6CsJZxfZsL0,sound quality,0.37061414,0.082729995,0.54665583
0,54,Earphone,Competitor,6CsJZxfZsL0,comfort,0.3819023,0.08590413,0.53219354
0,54,Earphone,Competitor,6CsJZxfZsL0,technology,0.41697755,0.09023487,0.4927876
0,54,Earphone,Competitor,6CsJZxfZsL0,design,0.39571306,0.086812414,0.5174745
0,54,Earphone,Competitor,6CsJZxfZsL0,noise cancellation,0.39596283,0.08712122,0.5169159
0,55,Earphone,Competitor,6CsJZxfZsL0,features,0.102785155,0.12080031,0.7764146
0,55,Earphone,Competitor,6CsJZxfZsL0,wireless,0.08219614,0.11450824,0.8032956
0,55,Earphone,Competitor,6CsJZxfZsL0,sound quality,0.110660106,0.14597298,0.74336684
0,55,Earphone,Competitor,6CsJZxfZsL0,comfort,0.0908993,0.10169968,0.80740106
0,55,Earphone,Competitor,6CsJZxfZsL0,technology,0.10213464,0.11569071,0.78217465
0,55,Earphone,Competitor,6CsJZxfZsL0,design,0.10117525,0.1106889,0.7881359
0,55,Earphone,Competitor,6CsJZxfZsL0,noise cancellation,0.105264276,0.11931201,0.7754237
0,56,Earphone,Competitor,bInJjmH31Hk,features,0.08948558,0.40279382,0.5077206
0,56,Earphone,Competitor,bInJjmH31Hk,wireless,0.09075997,0.39905643,0.5101836
0,56,Earphone,Competitor,bInJjmH31Hk,sound quality,0.09317912,0.3978469,0.508974
0,56,Earphone,Competitor,bInJjmH31Hk,comfort,0.09443177,0.39377165,0.5117966
0,56,Earphone,Competitor,bInJjmH31Hk,technology,0.09089606,0.3989831,0.51012087
0,56,Earphone,Competitor,bInJjmH31Hk,design,0.09188808,0.40532532,0.50278664
0,56,Earphone,Competitor,bInJjmH31Hk,noise cancellation,0.065405555,0.21181199,0.7227825
0,57,Earphone,Competitor,bInJjmH31Hk,features,0.026952017,0.0514639,0.921584
0,57,Earphone,Competitor,bInJjmH31Hk,wireless,0.027050957,0.051106315,0.9218427
0,57,Earphone,Competitor,bInJjmH31Hk,sound quality,0.025627604,0.048066966,0.9263054
0,57,Earphone,Competitor,bInJjmH31Hk,comfort,0.027093017,0.05105647,0.9218505
0,57,Earphone,Competitor,bInJjmH31Hk,technology,0.027578386,0.052041188,0.9203805
0,57,Earphone,Competitor,bInJjmH31Hk,design,0.027628826,0.05125175,0.92111945
0,57,Earphone,Competitor,bInJjmH31Hk,noise cancellation,0.026843246,0.051052336,0.9221044
0,58,Earphone,Competitor,bInJjmH31Hk,features,0.02633126,0.14619645,0.82747227
0,58,Earphone,Competitor,bInJjmH31Hk,wireless,0.030258497,0.16588639,0.8038552
0,58,Earphone,Competitor,bInJjmH31Hk,sound quality,0.029771982,0.1621403,0.8080877
0,58,Earphone,Competitor,bInJjmH31Hk,comfort,0.028741585,0.15809064,0.8131678
0,58,Earphone,Competitor,bInJjmH31Hk,technology,0.028478747,0.1571184,0.8144028
0,58,Earphone,Competitor,bInJjmH31Hk,design,0.028949086,0.16475709,0.8062938
0,58,Earphone,Competitor,bInJjmH31Hk,noise cancellation,0.028704433,0.15759492,0.8137007
0,59,Earphone,Competitor,bInJjmH31Hk,features,0.24174914,0.1981995,0.56005144
0,59,Earphone,Competitor,bInJjmH31Hk,wireless,0.21821052,0.21241587,0.56937367
0,59,Earphone,Competitor,bInJjmH31Hk,sound quality,0.21542086,0.19515318,0.589426
0,59,Earphone,Competitor,bInJjmH31Hk,comfort,0.20550576,0.19408633,0.6004079
0,59,Earphone,Competitor,bInJjmH31Hk,technology,0.21763895,0.19412492,0.58823615
0,59,Earphone,Competitor,bInJjmH31Hk,design,0.21350108,0.1966209,0.589878
0,59,Earphone,Competitor,bInJjmH31Hk,noise cancellation,0.24471557,0.20554484,0.54973954
0,60,Earphone,Competitor,bInJjmH31Hk,features,0.09896496,0.11945544,0.7815796
0,60,Earphone,Competitor,bInJjmH31Hk,wireless,0.106921285,0.12603317,0.76704556
0,60,Earphone,Competitor,bInJjmH31Hk,sound quality,0.111006744,0.11648846,0.7725048
0,60,Earphone,Competitor,bInJjmH31Hk,comfort,0.10599662,0.112100735,0.7819026
0,60,Earphone,Competitor,bInJjmH31Hk,technology,0.10712021,0.11310914,0.77977073
0,60,Earphone,Competitor,bInJjmH31Hk,design,0.19635218,0.0939632,0.70968467
0,60,Earphone,Competitor,bInJjmH31Hk,noise cancellation,0.2541134,0.14886706,0.59701955
0,61,Earphone,Competitor,QZgIArBFmmE,features,0.026733745,0.12565814,0.8476081
0,61,Earphone,Competitor,QZgIArBFmmE,wireless,0.025153829,0.13200505,0.8428411
0,61,Earphone,Competitor,QZgIArBFmmE,sound quality,0.027370032,0.12527314,0.8473568
0,61,Earphone,Competitor,QZgIArBFmmE,comfort,0.026029583,0.12122031,0.85275006
0,61,Earphone,Competitor,QZgIArBFmmE,technology,0.026354067,0.1237845,0.8498614
0,61,Earphone,Competitor,QZgIArBFmmE,design,0.02545767,0.121115364,0.85342693
0,61,Earphone,Competitor,QZgIArBFmmE,noise cancellation,0.033867862,0.13031442,0.83581775
0,62,Earphone,Competitor,QZgIArBFmmE,features,0.062380172,0.054697696,0.8829222
0,62,Earphone,Competitor,QZgIArBFmmE,wireless,0.06219697,0.055052195,0.8827508
0,62,Earphone,Competitor,QZgIArBFmmE,sound quality,0.06417257,0.057379976,0.87844753
0,62,Earphone,Competitor,QZgIArBFmmE,comfort,0.058139153,0.053379487,0.8884813
0,62,Earphone,Competitor,QZgIArBFmmE,technology,0.062703356,0.055613823,0.8816828
0,62,Earphone,Competitor,QZgIArBFmmE,design,0.061606333,0.054422695,0.883971
0,62,Earphone,Competitor,QZgIArBFmmE,noise cancellation,0.1483247,0.089320235,0.7623551
0,63,Earphone,Competitor,QZgIArBFmmE,features,0.015394516,0.043009903,0.94159555
0,63,Earphone,Competitor,QZgIArBFmmE,wireless,0.015076734,0.0428268,0.9420965
0,63,Earphone,Competitor,QZgIArBFmmE,sound quality,0.015394852,0.04319016,0.94141495
0,63,Earphone,Competitor,QZgIArBFmmE,comfort,0.015315983,0.04305997,0.941624
0,63,Earphone,Competitor,QZgIArBFmmE,technology,0.015271692,0.043136302,0.941592
0,63,Earphone,Competitor,QZgIArBFmmE,design,0.015138067,0.04263197,0.9422299
0,63,Earphone,Competitor,QZgIArBFmmE,noise cancellation,0.0154894525,0.042715944,0.94179463
0,64,Earphone,Competitor,QZgIArBFmmE,features,0.01673588,0.019773215,0.96349084
0,64,Earphone,Competitor,QZgIArBFmmE,wireless,0.015633645,0.018821537,0.9655448
0,64,Earphone,Competitor,QZgIArBFmmE,sound quality,0.016096462,0.019190464,0.9647131
0,64,Earphone,Competitor,QZgIArBFmmE,comfort,0.01755381,0.019962756,0.9624834
0,64,Earphone,Competitor,QZgIArBFmmE,technology,0.016195029,0.01947058,0.9643344
0,64,Earphone,Competitor,QZgIArBFmmE,design,0.025719324,0.022075014,0.95220566
0,64,Earphone,Competitor,QZgIArBFmmE,noise cancellation,0.02663809,0.022255505,0.95110637
0,65,Earphone,Competitor,QZgIArBFmmE,features,0.05233438,0.69400936,0.25365624
0,65,Earphone,Competitor,QZgIArBFmmE,wireless,0.04686413,0.7393976,0.21373828
0,65,Earphone,Competitor,QZgIArBFmmE,sound quality,0.04357047,0.38589668,0.5705329
0,65,Earphone,Competitor,QZgIArBFmmE,comfort,0.059739567,0.64532334,0.29493707
0,65,Earphone,Competitor,QZgIArBFmmE,technology,0.05609791,0.6760596,0.26784247
0,65,Earphone,Competitor,QZgIArBFmmE,design,0.054127816,0.6461706,0.29970148
0,65,Earphone,Competitor,QZgIArBFmmE,noise cancellation,0.052027974,0.79356205,0.15440993
0,66,Earphone,Competitor,48bK3mmjgRE,features,0.12663297,0.08567289,0.7876941
0,66,Earphone,Competitor,48bK3mmjgRE,wireless,0.10647825,0.08033621,0.8131855
0,66,Earphone,Competitor,48bK3mmjgRE,sound quality,0.11806456,0.08341591,0.7985196
0,66,Earphone,Competitor,48bK3mmjgRE,comfort,0.113804094,0.07967733,0.8065186
0,66,Earphone,Competitor,48bK3mmjgRE,technology,0.11631439,0.08528768,0.7983979
0,66,Earphone,Competitor,48bK3mmjgRE,design,0.11993636,0.08698147,0.7930822
0,66,Earphone,Competitor,48bK3mmjgRE,noise cancellation,0.13513239,0.082922384,0.78194517
0,67,Earphone,Competitor,48bK3mmjgRE,features,0.04750564,0.14179292,0.81070143
0,67,Earphone,Competitor,48bK3mmjgRE,wireless,0.07872941,0.2099193,0.7113513
0,67,Earphone,Competitor,48bK3mmjgRE,sound quality,0.048843615,0.13866901,0.81248736
0,67,Earphone,Competitor,48bK3mmjgRE,comfort,0.035659835,0.0952555,0.8690847
0,67,Earphone,Competitor,48bK3mmjgRE,technology,0.047725484,0.1423848,0.80988973
0,67,Earphone,Competitor,48bK3mmjgRE,design,0.04525994,0.12936766,0.8253724
0,67,Earphone,Competitor,48bK3mmjgRE,noise cancellation,0.047319435,0.13621436,0.8164662
0,68,Earphone,Competitor,48bK3mmjgRE,features,0.13152672,0.19919866,0.6692746
0,68,Earphone,Competitor,48bK3mmjgRE,wireless,0.13042045,0.19978428,0.6697952
0,68,Earphone,Competitor,48bK3mmjgRE,sound quality,0.13072042,0.20054676,0.66873276
0,68,Earphone,Competitor,48bK3mmjgRE,comfort,0.13220862,0.20159967,0.6661917
0,68,Earphone,Competitor,48bK3mmjgRE,technology,0.13214733,0.19933783,0.66851485
0,68,Earphone,Competitor,48bK3mmjgRE,design,0.13141465,0.19994918,0.6686362
0,68,Earphone,Competitor,48bK3mmjgRE,noise cancellation,0.16846678,0.20178758,0.62974566
0,69,Earphone,Competitor,48bK3mmjgRE,features,0.022590043,0.03737207,0.9400379
0,69,Earphone,Competitor,48bK3mmjgRE,wireless,0.0258845,0.036304317,0.93781114
0,69,Earphone,Competitor,48bK3mmjgRE,sound quality,0.026139751,0.036458142,0.9374021
0,69,Earphone,Competitor,48bK3mmjgRE,comfort,0.025493832,0.035506018,0.93900007
0,69,Earphone,Competitor,48bK3mmjgRE,technology,0.025808528,0.03629096,0.9379005
0,69,Earphone,Competitor,48bK3mmjgRE,design,0.025384609,0.0359802,0.9386352
0,69,Earphone,Competitor,48bK3mmjgRE,noise cancellation,0.027133565,0.037667003,0.93519944
0,70,Earphone,Competitor,48bK3mmjgRE,features,0.05722707,0.09831695,0.844456
0,70,Earphone,Competitor,48bK3mmjgRE,wireless,0.060383268,0.10254453,0.83707225
0,70,Earphone,Competitor,48bK3mmjgRE,sound quality,0.06650009,0.09865166,0.8348483
0,70,Earphone,Competitor,48bK3mmjgRE,comfort,0.06223728,0.09334449,0.8444182
0,70,Earphone,Competitor,48bK3mmjgRE,technology,0.06092453,0.09669972,0.84237576
0,70,Earphone,Competitor,48bK3mmjgRE,design,0.05890486,0.09425901,0.84683615
0,70,Earphone,Competitor,48bK3mmjgRE,noise cancellation,0.1392,0.09966597,0.761134
0,71,Earphone,Competitor,DAxj9CjczXw,features,0.010406927,0.2204851,0.76910794
0,71,Earphone,Competitor,DAxj9CjczXw,wireless,0.010438198,0.21803135,0.77153045
0,71,Earphone,Competitor,DAxj9CjczXw,sound quality,0.009253623,0.18198203,0.80876434
0,71,Earphone,Competitor,DAxj9CjczXw,comfort,0.00870597,0.18775347,0.8035405
0,71,Earphone,Competitor,DAxj9CjczXw,technology,0.010454844,0.22319205,0.7663531
0,71,Earphone,Competitor,DAxj9CjczXw,design,0.010512641,0.22132267,0.7681647
0,71,Earphone,Competitor,DAxj9CjczXw,noise cancellation,0.0093911085,0.18422276,0.8063861
0,72,Earphone,Competitor,DAxj9CjczXw,features,0.02757635,0.09709571,0.87532794
0,72,Earphone,Competitor,DAxj9CjczXw,wireless,0.02781881,0.13719688,0.8349843
0,72,Earphone,Competitor,DAxj9CjczXw,sound quality,0.025767654,0.08966554,0.8845668
0,72,Earphone,Competitor,DAxj9CjczXw,comfort,0.014863978,0.042441312,0.94269466
0,72,Earphone,Competitor,DAxj9CjczXw,technology,0.028251518,0.09507425,0.87667423
0,72,Earphone,Competitor,DAxj9CjczXw,design,0.027324315,0.09251356,0.8801621
0,72,Earphone,Competitor,DAxj9CjczXw,noise cancellation,0.027496697,0.093099676,0.8794036
0,73,Earphone,Competitor,DAxj9CjczXw,features,0.023006855,0.22872202,0.7482711
0,73,Earphone,Competitor,DAxj9CjczXw,wireless,0.015713142,0.133791,0.8504958
0,73,Earphone,Competitor,DAxj9CjczXw,sound quality,0.015550241,0.150126,0.83432376
0,73,Earphone,Competitor,DAxj9CjczXw,comfort,0.023303607,0.23759623,0.73910016
0,73,Earphone,Competitor,DAxj9CjczXw,technology,0.022850748,0.22132666,0.75582266
0,73,Earphone,Competitor,DAxj9CjczXw,design,0.022187315,0.21673766,0.76107496
0,73,Earphone,Competitor,DAxj9CjczXw,noise cancellation,0.032625623,0.31135976,0.65601456
0,74,Earphone,Competitor,DAxj9CjczXw,features,0.019970037,0.031129932,0.9489
0,74,Earphone,Competitor,DAxj9CjczXw,wireless,0.022244522,0.03569799,0.94205743
0,74,Earphone,Competitor,DAxj9CjczXw,sound quality,0.020854421,0.03235658,0.94678897
0,74,Earphone,Competitor,DAxj9CjczXw,comfort,0.020635609,0.031611167,0.9477532
0,74,Earphone,Competitor,DAxj9CjczXw,technology,0.020387208,0.031524062,0.94808877
0,74,Earphone,Competitor,DAxj9CjczXw,design,0.020720443,0.031698573,0.94758093
0,74,Earphone,Competitor,DAxj9CjczXw,noise cancellation,0.019846126,0.03049277,0.9496611
0,75,Earphone,Competitor,DAxj9CjczXw,features,0.14854401,0.30370307,0.547753
0,75,Earphone,Competitor,DAxj9CjczXw,wireless,0.16681372,0.3853586,0.4478277
0,75,Earphone,Competitor,DAxj9CjczXw,sound quality,0.16402714,0.26354447,0.57242846
0,75,Earphone,Competitor,DAxj9CjczXw,comfort,0.16453679,0.25281283,0.5826504
0,75,Earphone,Competitor,DAxj9CjczXw,technology,0.13383022,0.40932465,0.4568451
0,75,Earphone,Competitor,DAxj9CjczXw,design,0.16149081,0.25054747,0.58796173
0,75,Earphone,Competitor,DAxj9CjczXw,noise cancellation,0.1302473,0.35445142,0.51530135
0,76,Earphone,Apple,stJd03ZnRwE,features,0.083820604,0.59364414,0.32253525
0,76,Earphone,Apple,stJd03ZnRwE,wireless,0.089591384,0.56729215,0.34311643
0,76,Earphone,Apple,stJd03ZnRwE,sound quality,0.08981695,0.5494654,0.36071765
0,76,Earphone,Apple,stJd03ZnRwE,comfort,0.07726405,0.40344843,0.5192875
0,76,Earphone,Apple,stJd03ZnRwE,technology,0.08588645,0.58697665,0.32713684
0,76,Earphone,Apple,stJd03ZnRwE,design,0.13377766,0.5066166,0.35960573
0,76,Earphone,Apple,stJd03ZnRwE,noise cancellation,0.09982415,0.38760182,0.5125741
0,77,Earphone,Apple,stJd03ZnRwE,features,0.38573563,0.23477297,0.37949145
0,77,Earphone,Apple,stJd03ZnRwE,wireless,0.39995286,0.23254605,0.36750108
0,77,Earphone,Apple,stJd03ZnRwE,sound quality,0.40616915,0.2337419,0.36008888
0,77,Earphone,Apple,stJd03ZnRwE,comfort,0.3140397,0.21931699,0.4666433
0,77,Earphone,Apple,stJd03ZnRwE,technology,0.39257276,0.23242767,0.37499955
0,77,Earphone,Apple,stJd03ZnRwE,design,0.38928628,0.20443355,0.40628016
0,77,Earphone,Apple,stJd03ZnRwE,noise cancellation,0.45817515,0.26293522,0.27888963
0,78,Earphone,Apple,stJd03ZnRwE,features,0.7904934,0.14257148,0.06693512
0,78,Earphone,Apple,stJd03ZnRwE,wireless,0.8010608,0.132617,0.066322185
0,78,Earphone,Apple,stJd03ZnRwE,sound quality,0.8205587,0.117358744,0.062082518
0,78,Earphone,Apple,stJd03ZnRwE,comfort,0.7946155,0.12627134,0.07911321
0,78,Earphone,Apple,stJd03ZnRwE,technology,0.80524087,0.13085566,0.06390348
0,78,Earphone,Apple,stJd03ZnRwE,design,0.8055043,0.12780683,0.066688836
0,78,Earphone,Apple,stJd03ZnRwE,noise cancellation,0.8471018,0.11180787,0.041090257
0,79,Earphone,Apple,stJd03ZnRwE,features,0.05744303,0.7013138,0.2412432
0,79,Earphone,Apple,stJd03ZnRwE,wireless,0.05450586,0.69752234,0.24797185
0,79,Earphone,Apple,stJd03ZnRwE,sound quality,0.059224382,0.6874042,0.25337142
0,79,Earphone,Apple,stJd03ZnRwE,comfort,0.061026916,0.6679171,0.27105597
0,79,Earphone,Apple,stJd03ZnRwE,technology,0.061155234,0.6860044,0.25284037
0,79,Earphone,Apple,stJd03ZnRwE,design,0.061408207,0.6856882,0.2529036
0,79,Earphone,Apple,stJd03ZnRwE,noise cancellation,0.06031546,0.69603664,0.24364783
0,80,Earphone,Apple,stJd03ZnRwE,features,0.020660803,0.6282149,0.3511243
0,80,Earphone,Apple,stJd03ZnRwE,wireless,0.021254975,0.64089096,0.33785403
0,80,Earphone,Apple,stJd03ZnRwE,sound quality,0.02208341,0.6198925,0.35802406
0,80,Earphone,Apple,stJd03ZnRwE,comfort,0.02187389,0.53759307,0.440533
0,80,Earphone,Apple,stJd03ZnRwE,technology,0.022280807,0.6079332,0.36978596
0,80,Earphone,Apple,stJd03ZnRwE,design,0.021994673,0.6080104,0.36999497
0,80,Earphone,Apple,stJd03ZnRwE,noise cancellation,0.024259582,0.609447,0.36629343
0,81,Earphone,Apple,Fl4Djf5Vr0I,features,0.3040415,0.15533128,0.5406272
0,81,Earphone,Apple,Fl4Djf5Vr0I,wireless,0.31717128,0.1480423,0.5347864
0,81,Earphone,Apple,Fl4Djf5Vr0I,sound quality,0.28218454,0.15363403,0.5641815
0,81,Earphone,Apple,Fl4Djf5Vr0I,comfort,0.24915318,0.1594274,0.5914194
0,81,Earphone,Apple,Fl4Djf5Vr0I,technology,0.30908874,0.15288608,0.5380252
0,81,Earphone,Apple,Fl4Djf5Vr0I,design,0.32462057,0.14834717,0.52703226
0,81,Earphone,Apple,Fl4Djf5Vr0I,noise cancellation,0.2742982,0.15315115,0.5725506
0,82,Earphone,Apple,Fl4Djf5Vr0I,features,0.84792227,0.08371394,0.06836375
0,82,Earphone,Apple,Fl4Djf5Vr0I,wireless,0.7049638,0.21959111,0.07544512
0,82,Earphone,Apple,Fl4Djf5Vr0I,sound quality,0.823607,0.10028498,0.07610804
0,82,Earphone,Apple,Fl4Djf5Vr0I,comfort,0.8430738,0.08093153,0.07599466
0,82,Earphone,Apple,Fl4Djf5Vr0I,technology,0.8392309,0.08907219,0.07169695
0,82,Earphone,Apple,Fl4Djf5Vr0I,design,0.76470625,0.06948582,0.16580789
0,82,Earphone,Apple,Fl4Djf5Vr0I,noise cancellation,0.8318973,0.09215852,0.0759442
0,83,Earphone,Apple,Fl4Djf5Vr0I,features,0.27314925,0.20340106,0.5234497
0,83,Earphone,Apple,Fl4Djf5Vr0I,wireless,0.2899665,0.20371163,0.50632185
0,83,Earphone,Apple,Fl4Djf5Vr0I,sound quality,0.29168516,0.19076833,0.5175466
0,83,Earphone,Apple,Fl4Djf5Vr0I,comfort,0.24760678,0.17203908,0.58035415
0,83,Earphone,Apple,Fl4Djf5Vr0I,technology,0.28015637,0.19362143,0.5262222
0,83,Earphone,Apple,Fl4Djf5Vr0I,design,0.26797107,0.14668918,0.5853397
0,83,Earphone,Apple,Fl4Djf5Vr0I,noise cancellation,0.28323013,0.18448028,0.53228956
0,84,Earphone,Apple,Fl4Djf5Vr0I,features,0.1214962,0.10921591,0.76928794
0,84,Earphone,Apple,Fl4Djf5Vr0I,wireless,0.13221969,0.11549746,0.7522828
0,84,Earphone,Apple,Fl4Djf5Vr0I,sound quality,0.14552435,0.103103966,0.7513717
0,84,Earphone,Apple,Fl4Djf5Vr0I,comfort,0.12580699,0.08897872,0.7852143
0,84,Earphone,Apple,Fl4Djf5Vr0I,technology,0.12686557,0.10695755,0.7661769
0,84,Earphone,Apple,Fl4Djf5Vr0I,design,0.14202468,0.09435256,0.7636228
