channelTitle,Video_ID,Product,Category,title,publishedAt,Comment_ID,Comment_Title,Comment_Creation_Time,Comment_Likes
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,Ugz0gTpCctH8NUZLsGx4AaABAg,"As a penguin living in Antarctica, this was a very useful review.",2024-02-07T16:09:59Z,35
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgxQlYb2GcNYYeDlQBZ4AaABAg,One on flight mode and samsung on wifi 6,2024-02-06T20:04:30Z,46
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,Ugxd6d-oWoN8nhyOyL54AaABAg,Honor is the most underrated phone. I think the tech they use is way ahead of all other phones in the market today.,2024-02-17T22:06:59Z,25
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgzCYV2lyPCSh7_PUDt4AaABAg,Now the real tests are coming up😮,2024-02-10T17:06:06Z,9
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgySnsXovuxO97yZV994AaABAg,Is that a r32 in the background...? Can we get a review on that 🤔?,2024-02-06T18:19:30Z,18
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgyVklLIw8Oa0xAnIS94AaABAg,Heat Temperature?,2024-02-06T22:07:11Z,11
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgxpAD5UPXyHfsQHnXh4AaABAg,Now that's interesting 🔥,2024-02-06T18:10:13Z,10
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgzkBO3Dw8ROdEmEHRR4AaABAg,Thank goodness it doesn't snow here.,2024-02-06T19:22:21Z,2
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgxUNQKDHh1A0aJ-OzR4AaABAg,I like the mobile freezer. Picnic plans. Lol,2024-03-05T00:36:44Z,0
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,Ugw4fvv3PmPCDNreV9V4AaABAg,Isn’t the honor on airplane mode? Wouldn’t that make it live longer anyway,2024-02-07T09:13:46Z,1
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,Ugy4uwWzRnwq3Tz0DaN4AaABAg,Making a test just so that the honor can win,2024-02-06T19:59:47Z,13
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgxHPeC8NZlA7p8anaV4AaABAg,Cute! -24 °C in Norway last week and my Samsung phone worked smoothly. Noticed thst older phones mostly iphones die in winter faster. But newer phoned work perfectly fine,2024-02-13T20:58:19Z,1
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,Ugz-jCh0vlxUfUlaeYp4AaABAg,Such a Chill test.,2024-02-23T05:14:08Z,0
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgzqU14JYhCgYZCZduV4AaABAg,"This only tested the phones in a cold environment with a stable 30-40% humidity level. However, if you go in and out of cold environments during a ski trip, yeah, good luck with the water damage from internal condensation building up every time you walk indoors...",2024-02-27T03:42:24Z,0
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgyfkU85EbBiu9_OSxF4AaABAg,Need to buy that cooler,2024-02-07T10:52:28Z,1
Unbox Therapy,H38CT4XGRJE,Phone,Samsung,Honor vs Samsung S24 Extreme Cold Test... #honor,2024-02-06T17:57:18Z,UgwTuBnRSWutUq-82JF4AaABAg,Samsung's not in flight mode,2024-02-07T15:46:16Z,0
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgyzpkpBmIBKLuTR-HR4AaABAg,Titanium violet 😮,2024-01-17T18:14:09Z,1230
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,Ugz5GlmfwuLjtORmRWl4AaABAg,Doesn't matter what color the phone is. Most of the users will put cover in the phone the moment they get it. 😂,2024-01-24T08:14:57Z,66
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgysRN6Q9SkA3ay7rhp4AaABAg,"I picked the Titanium Blue, which is an Online Exclusive colour.",2024-01-21T01:41:45Z,135
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgxXxQuhARWOUbqpLid4AaABAg,Titanium violet is the obvious choice 🔥,2024-01-17T19:07:11Z,124
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgwaGwm_YIUwShBxB7x4AaABAg,I've got the S24 Ultra Titanium Grey. It looks awesome!,2024-01-26T23:32:16Z,37
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgxgosMciqMzYQ0Zk8R4AaABAg,Finally after years they made coolest colors !,2024-01-20T18:42:47Z,55
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgzROABPJin-h51dmqJ4AaABAg,Titanium Violet or Titanium Grey either one is cool,2024-01-18T05:59:29Z,262
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgybKRbCqoUuUIlH9L54AaABAg,"Picked up the yellow. Always had a dark color. Saw it at the store, looked awesome 👀",2024-01-20T22:45:54Z,28
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgyC8uDKJXRJKgQgfRp4AaABAg,They crushed it with these ones!,2024-02-11T18:22:15Z,2
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgxNfcEOD1Zxv12mTXN4AaABAg,Titanium black but the violet one looks drop dead gorgeous,2024-01-17T19:03:07Z,174
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgxAs1do6e9oPL3fWRh4AaABAg,I'll be picking up my Titanium Black on Thursday 👌,2024-01-26T18:49:37Z,4
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,Ugzf4mGDcvxtDtlNRDx4AaABAg,Ordered the S24 Ultra Titanium grey. Super excited!,2024-01-20T20:45:50Z,10
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,Ugy29cXcK8LNDh0Uv3J4AaABAg,That titanium violet is definitely the best-looking samsung phone i've ever seen,2024-01-17T19:34:09Z,45
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,Ugywm9GQfD6UcTEN9Xt4AaABAg,Titanium yellow homie dear unboxtherapy,2024-02-02T02:59:56Z,2
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,Ugwk_BOgTfk8bEsq9rx4AaABAg,"The Samsung Galaxy S24 Ultra in ""Titanium Black"" would be my choice. To me, black phones always have a more superior look when compared to other colors. Black is just more official, OFFICE like if you know what I'm saying? You catch my drift Lew?",2024-02-06T09:17:00Z,2
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgzFuwDJjfX2AoxP4XB4AaABAg,Bruh Titanium Violet is the only Choice!,2024-01-19T16:11:13Z,41
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,Ugy68Fq8NGOBFc3DCUR4AaABAg,I need this s24 video out already,2024-01-23T09:03:31Z,3
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,Ugzl9Kpd9wVBI2-TcWl4AaABAg,"I ordered myself the S24+ in Cobalt Violet, 512gb. I love the color. It was either that or Marble Grey since it gives me old-school phone vibes for some reason.",2024-01-22T23:14:08Z,1
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgzkSavpb53G57xSx2p4AaABAg,Titanium Yellow on the S24 Ultra or the black looks great too.,2024-01-17T18:21:06Z,42
Unbox Therapy,9ViuOzHsNmA,Phone,Samsung,Samsung Galaxy S24 Ultra vs S24 Plus vs S24,2024-01-17T18:10:41Z,UgyPBbpUC217p-XF9Ap4AaABAg,When will you have a full episode of the 24 line up?,2024-01-25T07:25:35Z,1
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgwOIvcbIvqW5EXfNWh4AaABAg,At this point Lew needs to start a museum!,2023-04-06T20:22:59Z,8305
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgycmXFNk1Mlcs_GUxx4AaABAg,"“Rich people shit, millionare shit, rich people shit, billionare shit”",2023-10-10T20:05:17Z,1103
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgwSEPwdCs4ZV-1fPFZ4AaABAg,"Honestly if you guys opened up a museum of all the cool things you get, Id definitely swing through.",2023-10-06T16:43:49Z,137
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgxeZp6T9PjsyBsWhT54AaABAg,Only thing missing is a guide on how to use turn signals.,2023-04-14T11:37:35Z,3393
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgyNX5AWuOTUHFuKVrF4AaABAg,I love the S23ness of this unboxing,2023-11-22T22:09:18Z,12
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,Ugw0FBeVZ-44sEAog7J4AaABAg,"They put more effort into this phone box presentation, then some car manufacturers actually put into their car line! 😂😂😂🤷‍♂️",2023-12-20T16:40:56Z,10
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgwOK9jxjWaviAP3eq14AaABAg,"As a Samsung and BMW M fan, sir you just made me cry",2023-04-07T05:02:18Z,4185
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgycQ2f00c-E0mirfPN4AaABAg,That'll probably be the nicest phone box to ever open in history,2023-11-21T03:13:49Z,2
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgwvdYpMkhTI_KnCOGd4AaABAg,now thats a proper collab,2023-11-04T15:07:58Z,17
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgwfEWiK6Jj94TCt0tp4AaABAg,"""we had so much money we even tried burning it""
-SpongeBob",2023-05-07T00:19:55Z,702
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgzKIl_MLs0mXfSvBjx4AaABAg,old boxed dvd games be like:,2023-11-19T19:19:28Z,4
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgybMfjeyRaGrVEK3Px4AaABAg,My mechanic charged me $700 just to watch this video,2023-12-19T16:12:59Z,2
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,Ugwr7YlbnS0Mrxqqehd4AaABAg,Where's the BMW emblem from 1933-1945?,2023-04-17T06:24:36Z,801
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,Ugw3ycbIU1y6nlqoTsp4AaABAg,"Idk who could be possibly amazed with it, we all know that red ""box"" with all those extras end up somewhere in the attic and will be newer seen again.",2023-12-23T06:47:41Z,2
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgwGF08MDVVdyyXW-k14AaABAg,I wish i could buy this for a friend i lost): he wouldv loved this,2023-07-07T21:38:00Z,4
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgyWJwVaGdrQMXsTdBF4AaABAg,"*""That would be 99999$ good sir!""*",2023-04-17T21:34:12Z,1000
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,Ugz6eAPErDznePHp34x4AaABAg,HOLY FRICKIN HECK that E30 looks beautiful,2023-10-27T14:42:32Z,1
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,Ugy8FFxQAUYKtzj_soJ4AaABAg,Proud to be an Normal galaxy S23 ultra owner.,2023-12-16T08:21:46Z,1
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgwEW53V3iCSKKbnX6p4AaABAg,"To make the model as realistic as possible, the check engine lights should be on 😂",2023-04-21T04:08:03Z,786
Unbox Therapy,BAf9LfWIJOU,Phone,Samsung,The Ultra Rare Samsung Unboxing...#samsung #bmw #S23,2023-04-06T18:09:54Z,UgyZyCsBsqrqZS6O4i54AaABAg,Can't wait to never be able to afford this. Grats man.,2023-11-15T00:38:56Z,0
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,Ugxfmd0wJsLx5XDxi3p4AaABAg,"To be fair, he's moving the S22 way more than the S23.",2023-02-04T21:47:33Z,911
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgwRvBRgpcZbbZdUNfd4AaABAg,"Notice closely, s22 ultra has been shaken more comparatively 🥺",2023-02-05T08:08:05Z,297
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,Ugy-bV2jsqSczLH0r394AaABAg,You're shaking s22 ultra more than s23 ultra😅,2023-02-05T03:25:30Z,166
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,Ugwipg2tCMeKd579CiJ4AaABAg,The s23u will be the best phone of 2023,2023-02-24T18:31:54Z,7
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgxD91Umqy8zlRphl354AaABAg,When you're paid to endorse a product.,2023-02-12T18:51:44Z,22
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,Ugw-Kg35HWqrI93tOYp4AaABAg,That's some action camera level stabilization 🤯,2023-02-06T05:43:53Z,25
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,Ugzz8QY-lNIyZBc4Zq14AaABAg,Every gimbal manufacturer: my time has come,2023-02-05T03:53:09Z,42
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgxWD8TD2FRT1mKNj5h4AaABAg,That’s crazy!,2023-02-04T20:34:27Z,14
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgzYiyvRkhqY6ZpFs5J4AaABAg,Mine arrives tomorrow hehe. Got the green one.,2023-02-06T12:02:44Z,10
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgwnlMrhxXpPkXxTdmh4AaABAg,"Yes, they are not identical. They are almost identical",2023-02-13T20:36:12Z,3
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,Ugx4ao1NVZfI_kOGxoB4AaABAg,"The super 100x zoom has also been upgraded, the 100 zoom now is usable",2023-02-14T17:09:25Z,3
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgyFTBV_m5eBWxmjcXd4AaABAg,"Bro,  you're literally shaking the S22 Ultra more than the S23 Ultra.",2023-03-09T13:29:54Z,6
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgxG_R-TNK5UKSF2GSp4AaABAg,Insane battery life with 8 gen 2,2023-02-05T10:15:29Z,37
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgycStK5uKI_oD9trjV4AaABAg,Fun Fact: The shark is the only known fish that can blink with both eyes.,2023-02-08T19:56:34Z,5
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgwmTL06axN8NjxlWL14AaABAg,Yes the 23 looks more stable regardless. However you are shaking the 22 more,2023-02-09T14:28:10Z,3
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,Ugzn1RNy1omoP5mnsXF4AaABAg,"He is shaking s22 more at times but when hes not its still day and night diffrence between s22 and s23, but the real question is, whether its better then iphone 14 pro max?",2023-02-05T13:17:43Z,14
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgwdUlPBrJ-beb98oMJ4AaABAg,"Some says that the camera 📸 of S22 Ultra is better than S23 Ultra. 
Can we get a camera compare test ?",2023-02-05T06:14:33Z,7
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgwETJBT1aU853g98eJ4AaABAg,That bgm 🤌🏾,2023-02-05T20:01:20Z,1
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,UgwNhZm771-zGzfRLkd4AaABAg,He is shaking the S22 more than S23… wondering how much he got paid for pushing the S23!!! This guy loses credibility for me again and again!,2023-02-04T23:35:45Z,26
Unbox Therapy,54czFZTvD28,Phone,Samsung,Did Samsung do enough? S23 Ultra #samsung #technology,2023-02-04T20:12:10Z,Ugx1bv8d1OgjUcAQzwV4AaABAg,"Your glasses: *SMASH* !!
Turboflex: tAp",2023-03-27T11:37:37Z,1
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgxtHRjow4Mx74mjO0Z4AaABAg,The green is fire this year.,2023-02-02T01:25:01Z,896
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,Ugz0hwPmgRAG2SfdZyR4AaABAg,S23 Ultra black - just bought one and it's great!,2023-02-11T18:37:54Z,722
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgyFiZPc2Hey9bi6d8F4AaABAg,Currently have S22 Ultra and loveeee it!!!,2023-02-11T22:10:39Z,61
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgxvQj2EFk-_j8_sCGd4AaABAg,"I don't normally like green, but that shade is so cool and would be my pick over my go to color, which is black.",2023-02-09T07:11:11Z,255
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgwFkFshsE9gH1IMDod4AaABAg,I chose the s23+ in phantom black and I am absolutely obsessed with this phone. Ive never loved a phone as much as i love this one. Ive had it for half a year now and I'm still in love with it!,2023-12-09T09:10:39Z,5
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgzJOmHTuHdIoF_HN_h4AaABAg,Got the S23 Ultra in Cream 512gb this year after the s22 ultra Phantom black last year and I love it had the green in my hands too but I like the cream more,2023-02-18T17:00:52Z,5
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgzPKvC8GQZpo3Ek46Z4AaABAg,I really like the pinkish/purple/whatever colour S23+. beautiful thing,2023-02-03T20:27:39Z,185
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgztkA1VYtZcJ9ZTX5J4AaABAg,"Preordered a 512gb Green Ultra, it's gonna be a phone i keep for a very very long time",2023-02-12T10:20:14Z,96
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgxNg2p6_g2_ke_l9Jp4AaABAg,"I've watched this video like 5 times, I still can't tell what the  problem is😭",2023-02-16T14:22:50Z,47
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgxGbxHywFp9B9Mb2qJ4AaABAg,we need more compact phones! they always look good.,2023-02-03T16:04:02Z,222
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgxHDm9Q5GM4qUrupvF4AaABAg,Its been 3 months since ive upgraded from s10 to s23 ultra and its been a cool phone so far and i still havent explored most of it yet,2023-09-23T08:40:23Z,5
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,Ugyf9RbM99HoPUNMnCx4AaABAg,"He didn't just lose, he got called loose, too. That escalated quickly",2023-02-10T22:32:17Z,17
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,Ugyl_YCh783p4KO1oDd4AaABAg,The Lavender variants are stunning!!!,2023-02-02T03:47:14Z,61
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgxiV01gNUPa-JMpC0t4AaABAg,My wife bought the lavender  Ultra...I bought the regular S23 in black.,2023-03-02T17:30:29Z,17
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,Ugx9AiwmvfkeNDj-llB4AaABAg,"My wife just got the lavender one and I upgraded and got the green, from the white s22, I love the color!",2023-10-07T03:49:42Z,3
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgyHuCoo0Ba4Rf2JzBV4AaABAg,"The guys: small or ultra
S23+: hello darkness my old friend",2023-02-04T04:59:50Z,128
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgwGHPZZxf7SENGRsKF4AaABAg,I just got my carbon fiber s23 ultra++ and its sick. Even came with a carrying backpack/power supply and it only weighs 12 lbs!!!,2023-06-13T13:33:58Z,5
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgyMxbSDBII2VrBJpaV4AaABAg,"S23 just ... Green, it looks dangerously sweet  ❤👌",2023-05-11T13:00:42Z,6
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,UgyHTmWdN3Q5bFW9Y0B4AaABAg,"Not gonna lie the green is spot on this time but I'd most likely choose a S23 matte black. That's gotta be the perfect size and most timeless color and the cameras are right there in being amazing quality but not over the top like the ultra, though I still imagine what it would be like to have that mind blowing setup the ultra just wouldn't fit in my pocket the way I'd like.",2023-02-02T01:08:21Z,137
Unbox Therapy,QO2u33iOn3E,Phone,Samsung,New Samsung S23 Devices... One Problem...,2023-02-01T22:26:56Z,Ugz5SMa0EfltKA_ld2B4AaABAg,"I picked the black s23 ultra, didn't have the option for green at att at the time but I like that as well.",2023-07-03T08:22:08Z,1
Unbox Therapy,ZFJjrwkyhtE,Phone,Samsung,Samsung Galaxy S23 Ultra Unboxing Surprise,2023-02-01T17:59:48Z,Ugyr66c650T75-CRXm14AaABAg,"After being with Apple for 8 years, I've decided to give the S23 Ultra a try. I wasn't sure at first since I'm not used to it, but after a week of use I don't think I'll ever go back to Apple.",2023-02-25T20:54:00Z,406
Unbox Therapy,ZFJjrwkyhtE,Phone,Samsung,Samsung Galaxy S23 Ultra Unboxing Surprise,2023-02-01T17:59:48Z,UgwbKy8hAHaY5YjtiiJ4AaABAg,At this point companies are only make mystery boxes just for Unboxing therapy 🔥🔥🔥,2023-02-02T06:50:53Z,929
Unbox Therapy,ZFJjrwkyhtE,Phone,Samsung,Samsung Galaxy S23 Ultra Unboxing Surprise,2023-02-01T17:59:48Z,UgyPw2hYb4SZ3wo0KYl4AaABAg,"Samsung has done alot on the packaging for Lou, this is so thoughtful and interesting ...",2023-02-02T05:33:04Z,184
